user_id,restaurant_id,rating,timestamp,interaction_type
user_0379,rest_0108,5,2025-08-22 21:24:02.650612,view
user_0034,rest_0083,4,2025-06-17 19:33:02.650612,view
user_0126,rest_0438,5,2024-12-19 18:58:02.650612,like
user_0233,rest_0881,5,2025-07-25 04:34:02.650612,bookmark
user_0400,rest_0729,3,2025-08-06 22:11:02.650612,review
user_0059,rest_0957,4,2025-05-18 02:05:02.650612,like
user_0291,rest_0219,4,2025-04-24 23:45:02.650612,review
user_0320,rest_0516,3,2024-12-19 10:59:02.650612,bookmark
user_0240,rest_0511,4,2024-12-16 22:47:02.650612,review
user_0241,rest_0155,4,2025-02-17 15:12:02.650612,like
user_0371,rest_0874,4,2025-01-29 11:58:02.650612,bookmark
user_0189,rest_0885,3,2025-03-06 19:21:02.650612,bookmark
user_0230,rest_0273,3,2025-07-02 08:47:02.650612,review
user_0206,rest_0875,5,2025-04-14 07:40:02.650612,like
user_0140,rest_0694,5,2025-09-12 02:12:02.650612,bookmark
user_0404,rest_0070,3,2025-06-29 13:46:02.650612,like
user_0310,rest_0367,2,2024-10-16 23:02:02.650612,bookmark
user_0224,rest_0967,5,2025-07-07 13:47:02.650612,bookmark
user_0285,rest_0664,5,2025-02-13 18:00:02.650612,like
user_0170,rest_0361,3,2025-09-12 04:15:02.650612,view
user_0071,rest_0869,4,2025-04-15 09:24:02.650612,review
user_0270,rest_0568,5,2025-06-06 07:00:02.650612,review
user_0324,rest_0034,4,2024-10-25 14:04:02.650612,view
user_0418,rest_0611,5,2025-05-06 19:08:02.650612,bookmark
user_0037,rest_0771,4,2025-07-08 06:28:02.650612,review
user_0455,rest_0461,4,2025-07-08 04:59:02.650612,review
user_0009,rest_0119,5,2025-03-01 09:08:02.650612,bookmark
user_0438,rest_0211,3,2025-08-28 06:33:02.650612,review
user_0295,rest_0395,5,2024-12-01 02:18:02.650612,like
user_0051,rest_0723,5,2025-07-21 21:48:02.650612,like
user_0276,rest_0669,5,2024-10-22 06:54:02.650612,bookmark
user_0106,rest_0732,4,2024-12-09 09:16:02.650612,like
user_0101,rest_0886,4,2025-03-30 14:51:02.650612,view
user_0212,rest_0507,4,2024-11-02 12:22:02.650612,review
user_0439,rest_0401,3,2025-03-20 05:52:02.650612,view
user_0333,rest_0834,4,2025-09-10 22:40:02.650612,review
user_0165,rest_0936,5,2025-01-22 01:35:02.650612,view
user_0390,rest_0325,3,2025-07-19 02:54:02.650612,bookmark
user_0421,rest_0431,3,2024-12-14 01:58:02.650612,like
user_0318,rest_0125,3,2024-09-30 06:00:02.650612,review
user_0268,rest_0576,5,2024-11-06 20:21:02.650612,like
user_0326,rest_0651,5,2025-05-18 11:56:02.650612,bookmark
user_0276,rest_0769,4,2025-07-28 17:44:02.650612,view
user_0100,rest_0081,4,2025-06-07 00:50:02.650612,like
user_0206,rest_0920,3,2025-07-27 23:14:02.650612,like
user_0128,rest_0896,5,2025-08-20 05:20:02.650612,review
user_0460,rest_0063,5,2025-04-21 07:41:02.650612,like
user_0435,rest_0627,5,2025-04-02 16:02:02.650612,like
user_0093,rest_0512,4,2025-08-06 21:52:02.650612,like
user_0096,rest_0895,3,2025-07-09 08:27:02.650612,like
user_0381,rest_0342,4,2025-06-07 06:20:02.650612,like
user_0130,rest_0232,5,2025-05-24 13:28:02.650612,view
user_0493,rest_0932,4,2024-11-04 03:28:02.650612,view
user_0151,rest_0327,4,2025-03-13 05:27:02.650612,review
user_0099,rest_0035,4,2025-08-31 03:48:02.650612,view
user_0271,rest_0102,3,2024-12-06 23:42:02.650612,like
user_0439,rest_0856,4,2024-10-12 08:17:02.650612,review
user_0000,rest_0395,5,2025-09-14 13:41:02.650612,bookmark
user_0034,rest_0435,4,2025-04-15 00:08:02.650612,review
user_0421,rest_0692,3,2025-01-19 08:49:02.650612,like
user_0141,rest_0599,3,2025-04-09 23:45:02.650612,like
user_0105,rest_0974,4,2025-08-27 04:47:02.650612,bookmark
user_0078,rest_0903,4,2025-03-10 04:01:02.650612,review
user_0215,rest_0245,4,2024-11-09 04:52:02.650612,bookmark
user_0463,rest_0499,4,2025-06-04 06:25:02.650612,bookmark
user_0182,rest_0204,3,2024-11-07 18:50:02.650612,review
user_0340,rest_0109,4,2025-09-14 11:34:02.650612,review
user_0021,rest_0978,5,2025-07-16 16:05:02.650612,view
user_0020,rest_0391,3,2025-04-30 10:35:02.650612,view
user_0412,rest_0644,4,2025-04-26 17:57:02.650612,view
user_0110,rest_0182,4,2024-09-29 16:20:02.650612,view
user_0410,rest_0082,4,2025-05-08 04:21:02.650612,bookmark
user_0401,rest_0594,5,2025-05-09 18:39:02.650612,bookmark
user_0170,rest_0642,5,2025-06-19 19:50:02.650612,like
user_0195,rest_0917,5,2025-09-14 11:21:02.650612,bookmark
user_0297,rest_0845,4,2025-06-03 18:40:02.650612,bookmark
user_0356,rest_0239,5,2024-11-02 22:44:02.650612,review
user_0408,rest_0642,3,2025-07-04 22:19:02.650612,like
user_0415,rest_0732,4,2024-09-23 05:14:02.650612,view
user_0290,rest_0968,4,2024-12-21 12:36:02.650612,review
user_0382,rest_0503,3,2025-03-22 04:26:02.650612,bookmark
user_0359,rest_0986,3,2025-06-19 14:07:02.650612,view
user_0087,rest_0520,4,2025-05-04 13:40:02.650612,view
user_0458,rest_0133,4,2025-09-13 00:03:02.650612,bookmark
user_0202,rest_0887,3,2025-05-06 05:33:02.650612,bookmark
user_0169,rest_0254,3,2025-06-04 09:08:02.650612,bookmark
user_0441,rest_0406,4,2025-07-25 21:44:02.650612,bookmark
user_0484,rest_0335,3,2025-09-10 17:23:02.650612,review
user_0093,rest_0327,3,2025-03-17 01:44:02.650612,review
user_0450,rest_0657,5,2024-11-02 01:15:02.650612,review
user_0102,rest_0270,4,2025-08-14 16:04:02.650612,bookmark
user_0285,rest_0168,4,2025-03-26 23:09:02.650612,view
user_0006,rest_0956,5,2025-04-01 05:00:02.650612,bookmark
user_0439,rest_0163,4,2024-12-14 02:39:02.650612,review
user_0499,rest_0618,4,2025-09-01 00:37:02.650612,bookmark
user_0293,rest_0287,5,2025-04-30 18:53:02.650612,like
user_0318,rest_0286,4,2025-06-18 23:50:02.650612,bookmark
user_0460,rest_0206,2,2024-12-24 15:08:02.650612,bookmark
user_0283,rest_0463,5,2025-01-21 07:08:02.650612,like
user_0101,rest_0747,4,2025-08-03 09:24:02.650612,review
user_0193,rest_0318,5,2024-09-29 11:05:02.650612,bookmark
user_0021,rest_0827,5,2024-11-01 05:56:02.650612,like
user_0447,rest_0822,4,2025-06-04 12:53:02.650612,like
user_0260,rest_0445,4,2025-09-08 21:57:02.650612,like
user_0473,rest_0250,4,2025-01-18 17:51:02.650612,bookmark
user_0022,rest_0613,3,2025-07-20 03:38:02.650612,bookmark
user_0353,rest_0485,2,2025-04-16 08:16:02.650612,like
user_0129,rest_0666,3,2025-08-03 18:24:02.650612,view
user_0114,rest_0780,3,2024-11-13 23:09:02.650612,review
user_0034,rest_0019,4,2025-03-03 01:46:02.650612,bookmark
user_0133,rest_0344,4,2024-11-17 08:51:02.650612,like
user_0094,rest_0354,3,2025-09-06 22:14:02.650612,review
user_0315,rest_0195,5,2024-11-29 10:37:02.650612,view
user_0393,rest_0945,4,2025-02-25 21:35:02.650612,view
user_0485,rest_0169,2,2025-01-23 01:21:02.650612,review
user_0028,rest_0948,3,2024-12-04 05:31:02.650612,view
user_0115,rest_0580,2,2024-12-25 06:41:02.650612,review
user_0308,rest_0831,5,2025-06-29 01:08:02.650612,bookmark
user_0273,rest_0067,3,2024-12-12 19:58:02.650612,bookmark
user_0189,rest_0075,5,2024-11-09 17:13:02.650612,view
user_0195,rest_0846,3,2024-10-16 08:48:02.650612,view
user_0321,rest_0795,4,2025-06-22 22:00:02.650612,review
user_0197,rest_0488,5,2025-07-29 08:27:02.650612,like
user_0128,rest_0780,2,2025-08-08 10:29:02.650612,like
user_0184,rest_0548,5,2025-02-10 16:45:02.650612,like
user_0073,rest_0115,5,2025-04-15 18:55:02.650612,like
user_0205,rest_0162,3,2025-08-03 07:12:02.650612,review
user_0109,rest_0982,4,2025-05-14 23:33:02.650612,review
user_0102,rest_0676,4,2025-06-26 01:41:02.650612,review
user_0393,rest_0730,3,2025-04-10 14:49:02.650612,like
user_0077,rest_0821,4,2025-05-14 03:54:02.650612,like
user_0402,rest_0065,5,2024-09-26 20:57:02.650612,view
user_0182,rest_0644,4,2024-12-03 02:18:02.650612,view
user_0148,rest_0378,3,2025-07-01 01:56:02.650612,like
user_0386,rest_0641,5,2025-03-31 11:23:02.650612,review
user_0042,rest_0520,5,2025-05-27 20:38:02.650612,review
user_0250,rest_0812,2,2024-12-10 21:40:02.650612,like
user_0172,rest_0340,4,2025-08-19 10:41:02.650612,view
user_0463,rest_0625,4,2025-04-02 21:43:02.650612,bookmark
user_0282,rest_0528,3,2025-02-08 04:04:02.650612,review
user_0458,rest_0449,4,2024-11-20 23:14:02.650612,view
user_0442,rest_0252,1,2024-09-23 19:50:02.650612,bookmark
user_0496,rest_0241,4,2025-03-05 17:05:02.650612,view
user_0474,rest_0579,5,2024-11-02 18:04:02.650612,view
user_0098,rest_0510,4,2024-12-27 18:30:02.650612,like
user_0346,rest_0178,3,2024-10-18 10:10:02.650612,view
user_0498,rest_0582,4,2024-11-19 18:47:02.650612,view
user_0116,rest_0456,5,2025-08-08 14:17:02.650612,review
user_0386,rest_0289,2,2024-10-17 22:30:02.650612,bookmark
user_0220,rest_0419,2,2025-05-02 20:46:02.650612,view
user_0291,rest_0589,3,2025-02-27 10:21:02.650612,review
user_0087,rest_0271,3,2025-03-16 09:28:02.650612,review
user_0206,rest_0364,5,2025-05-12 10:08:02.650612,like
user_0076,rest_0656,3,2024-12-26 20:30:02.650612,review
user_0142,rest_0855,3,2025-05-24 15:45:02.650612,review
user_0221,rest_0232,4,2024-12-07 11:41:02.650612,view
user_0148,rest_0625,4,2025-06-09 11:50:02.650612,like
user_0306,rest_0176,5,2025-02-08 06:45:02.650612,bookmark
user_0406,rest_0231,4,2024-12-25 00:19:02.650612,like
user_0127,rest_0793,4,2025-05-14 20:19:02.650612,view
user_0136,rest_0031,4,2025-04-04 02:49:02.650612,bookmark
user_0364,rest_0209,4,2024-10-17 11:14:02.650612,like
user_0324,rest_0943,5,2025-03-18 15:29:02.650612,like
user_0163,rest_0449,4,2025-02-24 15:55:02.650612,like
user_0152,rest_0273,3,2024-11-29 05:00:02.650612,view
user_0333,rest_0794,3,2025-04-19 22:22:02.650612,review
user_0160,rest_0948,3,2025-02-04 10:16:02.650612,like
user_0145,rest_0479,5,2024-11-21 06:00:02.650612,view
user_0072,rest_0311,5,2025-03-28 13:00:02.650612,review
user_0330,rest_0910,3,2024-12-17 06:38:02.650612,view
user_0365,rest_0232,5,2024-10-18 22:07:02.650612,like
user_0384,rest_0557,2,2025-04-10 13:02:02.650612,review
user_0355,rest_0097,5,2024-11-01 02:27:02.650612,like
user_0021,rest_0079,4,2025-01-14 00:54:02.650612,like
user_0252,rest_0974,4,2025-09-17 18:25:02.650612,view
user_0020,rest_0050,3,2024-10-05 02:13:02.650612,review
user_0188,rest_0195,5,2024-12-10 08:12:02.650612,like
user_0274,rest_0650,5,2025-08-04 19:38:02.650612,bookmark
user_0333,rest_0910,2,2024-10-01 10:37:02.650612,review
user_0104,rest_0104,5,2024-10-08 08:50:02.650612,view
user_0105,rest_0708,4,2025-07-05 19:46:02.650612,bookmark
user_0237,rest_0319,5,2025-08-03 03:35:02.650612,bookmark
user_0158,rest_0474,4,2024-12-18 06:12:02.650612,review
user_0127,rest_0208,3,2024-11-09 20:53:02.650612,view
user_0317,rest_0826,4,2024-09-22 04:58:02.650612,view
user_0081,rest_0290,4,2025-03-24 02:40:02.650612,like
user_0143,rest_0503,3,2024-09-28 05:48:02.650612,view
user_0460,rest_0434,5,2024-11-28 04:28:02.650612,like
user_0405,rest_0441,4,2025-05-18 00:59:02.650612,view
user_0139,rest_0364,5,2025-09-11 14:29:02.650612,view
user_0110,rest_0556,3,2025-08-30 08:00:02.650612,view
user_0498,rest_0030,5,2024-10-09 17:03:02.650612,bookmark
user_0136,rest_0423,3,2025-02-03 02:14:02.650612,review
user_0414,rest_0133,4,2025-08-14 21:54:02.650612,review
user_0278,rest_0138,4,2025-08-20 07:45:02.650612,like
user_0455,rest_0198,3,2025-06-03 16:08:02.650612,bookmark
user_0450,rest_0863,4,2025-05-31 13:01:02.650612,view
user_0294,rest_0919,5,2025-06-25 17:09:02.650612,like
user_0479,rest_0168,5,2025-08-19 08:13:02.650612,bookmark
user_0232,rest_0356,5,2025-09-07 02:44:02.650612,view
user_0253,rest_0135,3,2024-10-23 18:18:02.650612,like
user_0386,rest_0972,5,2025-01-02 13:39:02.650612,view
user_0151,rest_0640,4,2024-12-21 17:03:02.650612,view
user_0179,rest_0788,5,2025-09-10 11:54:02.650612,review
user_0492,rest_0348,4,2024-10-31 11:15:02.650612,view
user_0042,rest_0733,5,2025-08-05 23:28:02.650612,review
user_0017,rest_0515,4,2025-06-26 18:53:02.650612,review
user_0048,rest_0080,5,2024-11-21 14:54:02.650612,view
user_0035,rest_0234,3,2025-05-12 04:43:02.650612,review
user_0129,rest_0863,4,2025-09-09 12:30:02.650612,like
user_0437,rest_0511,5,2025-02-12 15:20:02.650612,review
user_0127,rest_0109,4,2025-08-17 01:48:02.650612,review
user_0022,rest_0329,4,2025-01-09 06:54:02.650612,review
user_0466,rest_0603,4,2024-12-10 00:07:02.650612,view
user_0033,rest_0057,5,2025-08-23 07:29:02.650612,review
user_0070,rest_0507,5,2024-12-07 22:35:02.650612,like
user_0340,rest_0863,4,2025-08-20 13:22:02.650612,bookmark
user_0244,rest_0845,4,2025-08-19 01:36:02.650612,review
user_0153,rest_0745,3,2025-09-11 07:59:02.650612,bookmark
user_0006,rest_0310,4,2025-08-23 04:36:02.650612,view
user_0410,rest_0642,4,2025-08-22 11:29:02.650612,review
user_0109,rest_0765,2,2025-04-03 13:39:02.650612,view
user_0423,rest_0242,4,2024-10-17 09:01:02.650612,bookmark
user_0325,rest_0317,5,2025-07-20 12:17:02.650612,review
user_0395,rest_0472,3,2025-07-20 20:25:02.650612,view
user_0287,rest_0102,5,2024-11-30 16:01:02.650612,bookmark
user_0142,rest_0852,4,2025-05-12 16:50:02.650612,bookmark
user_0309,rest_0054,4,2025-02-21 11:31:02.650612,review
user_0355,rest_0874,3,2025-09-01 15:37:02.650612,like
user_0463,rest_0873,4,2025-01-17 14:11:02.650612,bookmark
user_0346,rest_0099,4,2025-01-30 15:26:02.650612,like
user_0266,rest_0086,5,2025-02-13 16:14:02.650612,like
user_0254,rest_0785,4,2025-04-05 11:44:02.650612,bookmark
user_0275,rest_0045,5,2025-01-25 15:03:02.650612,bookmark
user_0201,rest_0409,3,2024-12-22 04:58:02.650612,review
user_0281,rest_0011,3,2025-02-05 12:35:02.650612,review
user_0160,rest_0712,4,2024-12-17 23:22:02.650612,view
user_0142,rest_0830,5,2025-06-18 04:07:02.650612,view
user_0216,rest_0165,4,2025-08-21 14:02:02.650612,view
user_0077,rest_0005,3,2025-07-13 06:47:02.650612,like
user_0488,rest_0315,4,2025-07-06 19:38:02.650612,bookmark
user_0456,rest_0303,5,2025-01-07 04:05:02.650612,view
user_0228,rest_0774,5,2024-11-06 22:25:02.650612,review
user_0226,rest_0590,5,2025-04-01 15:47:02.650612,review
user_0310,rest_0722,4,2024-11-29 18:03:02.650612,review
user_0106,rest_0359,4,2025-03-16 08:16:02.650612,like
user_0449,rest_0614,3,2024-09-29 17:58:02.650612,like
user_0011,rest_0148,4,2025-03-12 07:23:02.650612,view
user_0178,rest_0721,4,2025-03-23 04:29:02.650612,like
user_0086,rest_0742,4,2025-07-13 16:32:02.650612,like
user_0433,rest_0678,4,2025-03-31 07:02:02.650612,like
user_0081,rest_0782,5,2025-09-08 13:02:02.650612,bookmark
user_0130,rest_0568,5,2025-02-14 00:53:02.650612,review
user_0095,rest_0388,5,2025-02-23 01:32:02.650612,view
user_0317,rest_0925,3,2025-08-18 19:10:02.650612,bookmark
user_0120,rest_0804,3,2024-12-26 15:44:02.650612,view
user_0091,rest_0222,5,2024-12-21 03:49:02.650612,view
user_0416,rest_0647,4,2025-06-01 21:24:02.650612,like
user_0085,rest_0850,3,2024-12-05 00:14:02.650612,bookmark
user_0236,rest_0817,4,2024-12-15 18:06:02.650612,like
user_0386,rest_0676,5,2025-06-21 19:24:02.650612,review
user_0384,rest_0060,5,2025-04-13 01:31:02.650612,review
user_0105,rest_0045,5,2025-03-24 05:06:02.650612,review
user_0191,rest_0821,3,2025-05-24 02:47:02.650612,view
user_0154,rest_0405,3,2024-11-27 20:56:02.650612,like
user_0364,rest_0247,5,2024-12-30 10:07:02.650612,review
user_0491,rest_0904,2,2024-11-30 16:58:02.650612,view
user_0244,rest_0548,4,2025-05-19 22:21:02.650612,bookmark
user_0099,rest_0216,4,2025-06-03 00:59:02.650612,view
user_0287,rest_0133,3,2024-09-29 12:12:02.650612,bookmark
user_0235,rest_0782,5,2025-03-03 05:22:02.650612,view
user_0259,rest_0668,4,2024-12-04 08:20:02.650612,review
user_0136,rest_0354,3,2024-12-25 22:38:02.650612,review
user_0218,rest_0319,4,2025-01-25 01:59:02.650612,view
user_0402,rest_0343,5,2025-05-14 01:58:02.650612,review
user_0058,rest_0559,3,2025-05-10 06:38:02.650612,bookmark
user_0167,rest_0805,4,2025-08-24 17:52:02.650612,bookmark
user_0481,rest_0380,3,2025-05-30 19:24:02.650612,view
user_0284,rest_0450,5,2025-01-07 03:28:02.650612,like
user_0474,rest_0718,5,2025-06-21 12:22:02.650612,review
user_0290,rest_0993,5,2024-10-28 03:09:02.650612,review
user_0033,rest_0312,4,2024-10-16 09:24:02.650612,review
user_0189,rest_0908,4,2025-01-15 11:55:02.650612,review
user_0301,rest_0111,4,2025-04-25 03:17:02.650612,like
user_0172,rest_0440,5,2025-03-03 14:23:02.650612,view
user_0051,rest_0637,3,2024-09-21 00:33:02.650612,review
user_0431,rest_0514,4,2025-09-03 18:21:02.650612,view
user_0020,rest_0057,5,2025-02-22 06:05:02.650612,view
user_0298,rest_0856,3,2024-10-07 14:59:02.650612,like
user_0404,rest_0294,3,2025-04-05 11:05:02.650612,bookmark
user_0428,rest_0482,4,2025-07-27 05:07:02.650612,view
user_0133,rest_0502,3,2025-09-10 12:05:02.650612,review
user_0145,rest_0641,5,2025-03-09 17:09:02.650612,review
user_0414,rest_0533,3,2025-06-04 05:17:02.650612,review
user_0167,rest_0097,4,2025-05-11 00:44:02.650612,like
user_0075,rest_0852,4,2025-05-04 00:08:02.650612,view
user_0458,rest_0774,4,2024-10-04 07:09:02.650612,review
user_0098,rest_0793,4,2024-10-11 21:52:02.650612,bookmark
user_0494,rest_0064,4,2025-09-15 06:27:02.650612,like
user_0212,rest_0775,5,2025-03-07 00:01:02.650612,like
user_0464,rest_0725,5,2024-12-18 09:01:02.650612,view
user_0103,rest_0933,4,2025-03-06 17:41:02.650612,bookmark
user_0114,rest_0515,5,2025-02-17 16:53:02.650612,view
user_0202,rest_0394,5,2025-06-15 03:01:02.650612,like
user_0220,rest_0684,5,2024-10-25 04:33:02.650612,review
user_0339,rest_0444,4,2025-07-11 02:33:02.650612,bookmark
user_0399,rest_0914,5,2025-01-15 08:34:02.650612,bookmark
user_0102,rest_0978,4,2025-04-23 22:20:02.650612,like
user_0050,rest_0109,3,2025-01-27 01:41:02.650612,bookmark
user_0343,rest_0592,5,2024-12-08 09:12:02.650612,like
user_0327,rest_0974,4,2024-12-04 23:53:02.650612,view
user_0488,rest_0876,3,2025-02-02 01:06:02.650612,review
user_0314,rest_0068,4,2024-10-29 07:49:02.650612,view
user_0412,rest_0707,3,2025-01-23 19:00:02.650612,view
user_0175,rest_0242,3,2025-09-05 13:11:02.650612,review
user_0179,rest_0362,4,2025-04-04 09:05:02.650612,review
user_0357,rest_0868,4,2025-01-11 17:58:02.650612,review
user_0021,rest_0971,4,2024-12-21 20:35:02.650612,bookmark
user_0478,rest_0604,3,2025-03-09 09:46:02.650612,view
user_0174,rest_0513,4,2024-10-03 16:19:02.650612,like
user_0217,rest_0416,4,2024-11-09 21:18:02.650612,like
user_0143,rest_0332,4,2025-04-14 22:32:02.650612,bookmark
user_0378,rest_0605,4,2024-09-27 20:17:02.650612,bookmark
user_0445,rest_0809,4,2025-06-12 15:37:02.650612,view
user_0185,rest_0709,4,2025-01-30 06:19:02.650612,view
user_0118,rest_0022,4,2025-02-23 13:47:02.650612,view
user_0035,rest_0114,4,2025-07-14 20:05:02.650612,review
user_0041,rest_0144,5,2024-12-20 16:57:02.650612,view
user_0362,rest_0190,3,2025-09-01 12:14:02.650612,review
user_0220,rest_0952,5,2025-08-24 08:11:02.650612,bookmark
user_0176,rest_0331,3,2025-07-16 09:57:02.650612,bookmark
user_0020,rest_0323,4,2025-01-22 19:01:02.650612,view
user_0494,rest_0500,3,2024-11-13 13:59:02.650612,like
user_0356,rest_0816,4,2024-11-10 06:12:02.650612,review
user_0451,rest_0454,2,2025-02-09 04:10:02.650612,review
user_0393,rest_0764,4,2025-06-14 22:36:02.650612,review
user_0199,rest_0353,4,2025-05-20 03:27:02.650612,like
user_0010,rest_0931,4,2024-11-10 03:56:02.650612,bookmark
user_0270,rest_0356,5,2024-09-27 06:48:02.650612,review
user_0290,rest_0300,5,2025-05-21 02:10:02.650612,view
user_0375,rest_0831,5,2025-04-22 04:43:02.650612,bookmark
user_0300,rest_0898,4,2025-04-10 17:52:02.650612,bookmark
user_0049,rest_0444,4,2025-08-02 02:55:02.650612,like
user_0166,rest_0975,2,2025-03-08 07:29:02.650612,like
user_0272,rest_0922,5,2025-01-11 09:34:02.650612,view
user_0353,rest_0947,3,2025-07-03 00:13:02.650612,review
user_0443,rest_0526,5,2025-05-14 09:33:02.650612,view
user_0367,rest_0278,4,2025-01-04 02:22:02.650612,view
user_0018,rest_0516,4,2025-07-14 09:06:02.650612,bookmark
user_0277,rest_0342,4,2025-09-08 18:59:02.650612,review
user_0169,rest_0740,1,2025-06-01 14:13:02.650612,bookmark
user_0356,rest_0663,3,2024-11-05 16:35:02.650612,view
user_0423,rest_0352,3,2024-11-23 05:28:02.650612,view
user_0370,rest_0558,4,2025-08-04 05:52:02.650612,review
user_0272,rest_0209,5,2025-04-19 23:04:02.650612,like
user_0108,rest_0807,5,2025-04-16 23:26:02.650612,like
user_0453,rest_0897,5,2025-07-18 13:41:02.650612,like
user_0488,rest_0856,4,2024-12-14 15:52:02.650612,review
user_0310,rest_0551,4,2024-09-27 02:24:02.650612,bookmark
user_0461,rest_0370,5,2025-09-10 13:53:02.650612,view
user_0286,rest_0638,5,2025-08-15 14:44:02.650612,like
user_0464,rest_0635,4,2025-07-24 13:55:02.650612,view
user_0275,rest_0246,4,2025-01-28 06:34:02.650612,like
user_0265,rest_0294,3,2025-04-30 22:26:02.650612,view
user_0235,rest_0792,4,2025-02-05 06:00:02.650612,view
user_0391,rest_0994,5,2024-09-30 17:43:02.650612,view
user_0015,rest_0162,3,2024-12-10 19:50:02.650612,view
user_0190,rest_0133,2,2025-08-05 19:37:02.650612,view
user_0344,rest_0572,3,2025-06-02 16:17:02.650612,bookmark
user_0393,rest_0660,4,2024-12-15 05:31:02.650612,view
user_0239,rest_0654,4,2025-07-19 20:59:02.650612,bookmark
user_0453,rest_0938,5,2025-03-12 16:20:02.650612,view
user_0062,rest_0317,5,2024-12-02 04:31:02.650612,like
user_0420,rest_0772,4,2025-07-09 08:45:02.650612,view
user_0208,rest_0152,2,2025-04-15 15:53:02.650612,review
